108.02085,3.881701
123.05358,3.881701
151.0043,18.900185
152.00627,7.763401
158.03648,1.663586
163.01712,3.881701
173.0791,1.663586
179.99905,3.881701
206.98465,1.940850
206.98869,7.717190
208.00156,39.417745
219.05901,1.940850
244.03496,3.881701
260.03317,5.822551
272.02301,1.940850
272.06006,1.940850
275.05457,100.000000
283.02084,1.663586
303.0528,96.487985
